"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",,2.7316413070548404,5.178201451630829,8.060294921903301,10.3601158341773,12.0214867310258,11.789058800844899,10.571387661163598,9.57323998046,8.98115530019,8.10793858937
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Geothermal","EJ/yr",,0.070019999,0.35766386899999997,0.5459711355100001,0.6316778286479999,0.712118911861,0.73612378942412,0.74220884786957,0.7572391012273209,0.7599204871629781,0.7614303916780361
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Hydro","EJ/yr",,3.5446927,3.7420494,3.9401162999999997,4.257470199999999,4.6941195,5.1307605999999994,5.5674076999999995,6.0040539,6.4406922,6.6590197999999985
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",,3.8611209791,5.318705756757999,7.632587441180999,10.630339164289001,14.409359958884002,18.199593612674118,22.52765623325957,29.158668848977317,36.89192500257298,45.35390792187803
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Nuclear","EJ/yr",,1.0576476000000001,2.1295668,4.594595760000001,7.70810088,11.40563734,14.20683861,17.229708889999998,24.05796706,31.53149666,40.54255725
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Oil","EJ/yr",,0.6141293999999999,0.40678791240000006,0.59737292737,0.533804648213,0.5476486229005001,0.5725997800625999,0.6077316620695,0.7481094197849,0.8875486164664,0.85690050845
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Solar","EJ/yr",,0.0072142801000000005,0.41040335425799995,1.1697682349710001,2.6682828564409995,4.936126926623,7.92515579015,11.33996512459,15.20768775565,19.66906289921,25.1424991522
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Electricity|Wind","EJ/yr",,0.23919400000000002,0.8085891335000001,1.9767317706999998,3.0729082792,4.0669946204,4.4075534331,4.878074560799999,7.1896880921,10.022249416200001,12.790958578000001
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Gases","EJ/yr",,15.316034229999998,26.327642962999995,38.117953254999996,47.128039505,53.84491055000001,56.05934198,55.64001302,55.37979355,55.85589312,56.116269700000004
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Gases|Biomass","EJ/yr",,0.30641164000000004,0.551566948,0.812422225,1.2784197050000004,1.7084232499999998,2.00468668,2.3200721200000007,2.57226605,2.4430518199999995,1.3364581
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Gases|Coal","EJ/yr",,0.17252059,0.41993701499999997,0.8072610299999998,1.2945897999999998,2.1975773,3.4408913000000005,4.3321089,4.3946585,3.1492772999999996,1.6740076000000002
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Gases|Natural Gas","EJ/yr",,14.837102,25.356139000000002,36.49827,44.55503,49.93891,50.613764,48.987832,48.41286899999999,50.263564,53.105804000000006
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Hydrogen","EJ/yr",,0.0,0.07463104145000002,0.21823991782,0.428274514775,0.70825773045,0.8962653757660001,1.109665211952,1.319601446739,1.56632385281,1.8084189186099997
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Hydrogen|Biomass","EJ/yr",,0.0,0.0030818891199999995,0.008262582119999999,0.016979196964,0.030001119874,0.035926437300999994,0.044655097379,0.057512153430000004,0.07655324965,0.10818230778
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Hydrogen|Biomass|w/ CCS","EJ/yr",,0.0,1.1260492E-4,1.5323502E-4,0.0033325357639999997,0.005445806874,0.007020042301000001,0.010592993379,0.01841386243,0.03816167065,0.07886004978000001
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr",,0.0,0.0029692841999999996,0.008109347099999999,0.013646661199999998,0.024555313000000006,0.028906394999999994,0.034062104,0.039098291,0.038391578999999995,0.029322258
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Hydrogen|Electricity","EJ/yr",,0.0,0.008112137240000001,0.022421549549999996,0.046128179330000005,0.08072560360000001,0.10517239560000001,0.13984550369999998,0.19782153030000002,0.2773817648,0.3742526559
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids","EJ/yr",,43.377494680000005,60.79824172485654,80.74196365752469,94.23037071768225,105.28626448307051,115.1555693396959,122.75068376537888,127.2096231011884,127.01839188962009,121.46605676853758
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Biomass","EJ/yr",,0.00761808,1.8936320880000002,3.5627315600000005,4.8301208743,5.675902595,6.43157412046,6.848810547330002,7.50705533101,8.61003590965,10.798028162209999
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Biomass|w/ CCS","EJ/yr",,0.0,0.08327625799999999,0.22076824999999997,0.5528576342999999,1.0715362510000002,1.5274485004600002,1.9778755973300002,2.51980264101,3.23608559965,4.9848277222099995
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Biomass|w/o CCS","EJ/yr",,0.00761808,1.8103558300000004,3.34196331,4.27726324,4.604366344,4.904125619999999,4.8709349500000005,4.987252690000001,5.37395031,5.813200439999999
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Coal","EJ/yr",,0.0,1.491955594,6.840058120999998,10.0337822832,10.777650337999999,11.345603441399998,9.597903759000001,6.725148406089999,4.35034666987,2.0742313944799995
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Coal|w/ CCS","EJ/yr",,0.0,0.041049904,0.249742851,0.8013966932,1.6150606079999998,2.2288163114,2.421302669,2.28942165609,1.71553632987,1.19108500448
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Coal|w/o CCS","EJ/yr",,0.0,1.45090569,6.59031527,9.23238559,9.16258973,9.11678713,7.17660109,4.435726750000001,2.6348103400000005,0.8831463900000001
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Gas","EJ/yr",,0.0363013,1.8678508999999999,8.37489292,12.584932339999998,14.89961545,16.28773329,14.644243500000002,12.068855600000001,9.88317359,8.03408461
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Gas|w/ CCS","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Gas|w/o CCS","EJ/yr",,0.0363013,1.8678508999999999,8.37489292,12.584932339999998,14.89961545,16.28773329,14.644243500000002,12.068855600000001,9.88317359,8.03408461
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Liquids|Oil","EJ/yr",,43.232573,55.440611999999994,61.8285598,66.61303269999999,73.68351439999999,80.7673225,91.28383339999999,100.4811433,103.701619,100.02176589999998
"GCAM4","SSP2-60","R5.2ASIA","Secondary Energy|Solids","EJ/yr",,43.5305882,56.09083292,63.51924306999999,63.646011439999995,61.41103658000001,56.81819425999999,49.555229129999994,40.52427415,30.433895300000003,20.918327180000002
"GCAM4","SSP2-60","R5.2LAM","Agricultural Demand|Crops","million t DM/yr",,465.3058416573278,516.7214569374655,560.8368894529372,590.839295154576,608.0413686544632,609.8807006034829,602.5465344795471,588.2207375812532,569.7460125470055,549.4231323734897
"GCAM4","SSP2-60","R5.2LAM","Agricultural Demand|Crops|Energy","million t DM/yr",,305.5208478461402,292.77221782343486,384.8401102540312,435.47411863673767,475.58770544108086,512.7069277474156,520.6511355378658,526.7968993449234,558.653089449925,670.2063258313575
"GCAM4","SSP2-60","R5.2LAM","Agricultural Demand|Livestock","million t DM/yr",,23.679075879008998,26.40529659004241,28.6017424800696,30.07389512449878,30.77514580432882,30.598154607253793,29.922311327328238,28.895173713502842,27.57143859307067,26.08971261626648
"GCAM4","SSP2-60","R5.2LAM","Agricultural Production|Crops|Energy","million t DM/yr",,0.0,53.08683319965139,91.91878520485716,125.32856080725723,172.34621788411425,231.39439047200045,262.35005238108545,294.4553550986288,324.8917869437137,373.19317957977125
"GCAM4","SSP2-60","R5.2LAM","Agricultural Production|Crops|Non-Energy","million t DM/yr",,620.9973909593649,636.9191766926322,720.1063008273554,799.7549791114894,847.6290260811936,827.8913838958366,797.9181774885922,766.3195643977597,730.4976627056142,697.5204283977175
"GCAM4","SSP2-60","R5.2LAM","Agricultural Production|Livestock","million t DM/yr",20.946301815745173,23.81151573757911,26.5377186897828,28.73417653625094,30.2063025157896,30.90759594531909,30.730589930550387,30.05474651796291,29.027593895006664,27.703873176438783,26.22214662304305
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity","GW",,396.3640154543711,389.458218260613,540.3024745891303,669.3649424017981,807.85101679836,956.1258040628965,1093.9328974287816,1217.0295129500828,1330.2176670371537,1437.4198071729422
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Biomass","GW",,6.0538298690385535,16.3780460664003,24.31269859842719,31.289932457746673,37.471382995029515,43.47047393815797,48.92235449169204,48.48536081779554,50.47246892440389,60.36534995719179
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Coal","GW",,10.088133006722469,19.64566661910197,28.648454464738712,38.90775831589294,47.371578434170374,56.792108820078646,64.73268340150935,63.28532879090554,59.49773980530186,49.506449521974844
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Gas","GW",,57.23716308346012,105.99146427891931,153.84011582001523,194.55861095256222,222.3570259069001,214.16416627822167,198.40808970700152,178.19167673452563,165.80798757927442,158.43311860413496
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Geothermal","GW",,1.411529680365297,13.331234145104016,23.09870703323186,28.318039700659565,29.684246575342478,30.3114544092466,32.15653542776508,34.91211845192792,37.110526501458665,39.01327058758246
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Nuclear","GW",,3.4973363774733612,5.33379432324257,11.54207304526749,21.7520619820734,37.6439329654997,57.828397633744856,79.32020375303011,106.78504777608666,136.3477718586165,168.93279638085582
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Oil","GW",,212.50272704211068,85.64989005263828,103.26371726677445,79.45864566170411,62.22802700286972,63.80681400621502,54.84766382586572,51.64861160578388,45.977517036085715,31.665551801908933
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Other","GW",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Solar","GW",,0.026255787037037,19.057460551433675,41.101358870513415,80.45694236276988,141.06225014120108,223.017685946039,312.0535598394217,389.1926608305969,452.76235421582766,503.5332438733256
"GCAM4","SSP2-60","R5.2LAM","Capacity|Electricity|Wind","GW",,1.2119513450991763,14.027754911494439,38.728654284682236,70.94176121699421,96.24563086968487,122.84216751622475,149.4935985857432,180.42462847772285,208.03178659309995,246.70759620750897
"GCAM4","SSP2-60","R5.2LAM","Emissions|BC","Mt BC/yr",,0.87680965313353,0.7723985140608289,0.718301657305892,0.485725581572792,0.30805366624145303,0.274805565516582,0.25820491978558,0.246660555541392,0.234968213409192,0.22147547041392598
"GCAM4","SSP2-60","R5.2LAM","Emissions|CH4","Mt CH4/yr",,47.663797310678625,44.37716323236122,49.37189304448458,52.73044663739824,52.754851835657426,52.08263976252526,49.66018355686176,46.7773383403406,43.35678726367149,39.978916952346594
"GCAM4","SSP2-60","R5.2LAM","Emissions|CH4|Fossil Fuels and Industry","Mt CH4/yr",13.8840753,14.043231287,9.378453207,11.266727485,12.806022638,12.301872737999998,12.252032612999999,11.08113616,9.830847173,8.324426793,7.446531959
"GCAM4","SSP2-60","R5.2LAM","Emissions|CH4|Land Use","Mt CH4/yr",,33.62056602391132,34.998710025673155,38.10516555956116,39.92442399884976,40.45297909814305,39.83060714934674,38.57904739796547,36.94649116681189,35.032360471501825,33.07287299298605
"GCAM4","SSP2-60","R5.2LAM","Emissions|CO","Mt CO/yr",,116.86735880227147,96.20219836009584,82.61599923752529,63.65151358539657,56.34793542725208,50.879778790470205,46.78193590865703,43.006253916539436,39.36234252005387,36.115440071528255
"GCAM4","SSP2-60","R5.2LAM","Emissions|CO2","Mt CO2/yr",,3153.3201677085167,2472.8717574026914,2941.10981348925,3170.4106427992183,3101.853885358189,2816.032703803553,2414.6583636236332,2252.827323164932,1885.0980098555738,1190.3004347124636
"GCAM4","SSP2-60","R5.2LAM","Emissions|CO2|Carbon Capture and Storage","Mt CO2/yr",,83.72109533333327,180.1028560099999,302.777372878567,404.5892302778333,495.71252634640007,596.929182149666,663.4055541740003,766.5191314550001,957.1451500709993,1308.644426187999
"GCAM4","SSP2-60","R5.2LAM","Emissions|CO2|Carbon Capture and Storage|Biomass","Mt CO2/yr",,0.0,14.368742116666672,36.0904832933333,45.776967536666696,55.8567394366667,69.59992255333334,82.66332660666669,111.1448634633334,175.1746437833333,343.1261088566665
"GCAM4","SSP2-60","R5.2LAM","Emissions|CO2|Fossil Fuels and Industry","Mt CO2/yr",,1752.8512087194022,2141.8359706050833,2728.314280364037,3238.6084847439465,3610.8057538724115,3896.4305186312245,4099.021404325795,4054.091428750761,3744.222432626467,3027.284967576113
"GCAM4","SSP2-60","R5.2LAM","Emissions|CO2|Land Use","Mt CO2/yr",,1400.4689589891148,331.03578679760756,212.7955331252117,-68.19784194472999,-508.95186851422415,-1080.3978148276678,-1684.3630407021542,-1801.2641055858305,-1859.124422770896,-1836.9845328636445
"GCAM4","SSP2-60","R5.2LAM","Emissions|F-Gases","Mt CO2-equiv/yr",,26.535599811818,25.279239716926,115.795797199986,179.27173939277,166.838413796114,129.824110014058,80.762884476174,42.038023955598,26.177725714953997,16.553643427108
"GCAM4","SSP2-60","R5.2LAM","Emissions|Kyoto Gases","Mt CO2-equiv/yr",,3414.943484840464,3714.6964588826118,4580.696316504056,5280.192898078958,5646.595319289562,5854.977201176173,5921.297767754317,5742.580840482149,5304.76587813597,4467.551579983308
"GCAM4","SSP2-60","R5.2LAM","Emissions|N2O","kt N2O/yr",,1484.77353951153,1466.7084887793199,1675.416645287195,1812.9363460917543,1835.521984904942,1759.820437324414,1672.3727518059452,1596.5719989731251,1508.142646567847,1420.889697557825
"GCAM4","SSP2-60","R5.2LAM","Emissions|N2O|Land Use","kt N2O/yr",,1341.7329375309698,1374.1001591527279,1522.917404586735,1631.959486249381,1681.6692909318122,1650.6828863287121,1596.159972692857,1531.5868599299893,1455.9604006897248,1382.1869625866539
"GCAM4","SSP2-60","R5.2LAM","Emissions|NH3","Mt NH3/yr",,7.2490047312394115,7.871352451533498,8.70692016319636,9.359787925744913,9.746052363347621,9.730350032185585,9.574354368100437,9.297836864296919,8.948600400778853,8.58305234765202
"GCAM4","SSP2-60","R5.2LAM","Emissions|NOx","Mt NO2/yr",,10.538739367542286,10.001181295996593,9.870806227402031,7.916930682975835,5.767127723244147,5.277002536535931,4.917747643286022,4.512401675972659,4.055411974456697,3.5096809340315396
"GCAM4","SSP2-60","R5.2LAM","Emissions|OC","Mt OC/yr",,4.525194314359797,3.713042988191772,3.411384855371798,2.351118616387281,1.861100077914604,1.733179687931506,1.6492374902737912,1.5623434999099879,1.511095419448929,1.463533542656553
"GCAM4","SSP2-60","R5.2LAM","Emissions|Sulfur","Mt SO2/yr",,8.47834519704625,7.703966311626849,7.92491687817435,6.574402413171315,4.834449908503791,4.560324910668416,4.206526380744148,3.786150796549421,3.3578292967620635,2.915807871872225
"GCAM4","SSP2-60","R5.2LAM","Emissions|VOC","Mt VOC/yr",,17.250693462634718,14.556846815459457,13.50884299875732,12.060541078422915,10.671469883348927,10.267189650504454,9.533433176604616,9.019349597937724,8.532829395632401,8.187127268336235
"GCAM4","SSP2-60","R5.2LAM","Energy Service|Transportation|Freight","bn tkm/yr",,2893.9171496,3864.55744,4986.829603,6077.501473,7211.460663999999,8351.139,9497.33613,10611.43732,11621.27991,12405.359910000003
"GCAM4","SSP2-60","R5.2LAM","Energy Service|Transportation|Passenger","bn pkm/yr",,4704.0293389,5969.46312708,7327.002272260001,8541.5467654,9605.5481968,10544.1377854,11316.995584600001,11951.713092999998,12416.482393,12634.248749999999
"GCAM4","SSP2-60","R5.2LAM","Final Energy","EJ/yr",,27.646855250119998,34.5051295971882,42.47248349680207,49.492021175950455,55.47853420332117,60.58610426624526,64.8545636085768,68.023684284175,69.97637982039039,70.5917937091912
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Electricity","EJ/yr",,4.1075278418000005,6.011184018701799,8.50766005631713,11.066162033728729,13.5785159637196,15.7551552328584,17.731177434996003,19.530421763069,21.440515850997,23.506475762334
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Gases","EJ/yr",,4.25963358591,5.105224891808399,6.79731142051884,8.30338465653903,9.61192047202086,10.60450226855066,11.3314544562298,11.896332244091802,12.4532990426441,12.933973416987898
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Heat","EJ/yr",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Hydrogen","EJ/yr",,0.0,0.045512749453000004,0.1483222924011,0.2915102263717,0.4654454215587,0.5982048018762,0.7402945513470001,0.884515323724,1.042785866901,1.1915628544799999
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Industry","EJ/yr",,12.80485799,15.920636440899997,19.413992975999996,22.0490208,23.891832963,25.0142953506,25.6083924899,25.6975164002,25.372995595099997,24.7167551867
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Liquids","EJ/yr",,14.28051229161,18.535426446169996,22.353376601428998,25.273243757754003,27.546771454793003,29.797677113668,31.657564166762,32.799557980440994,32.670471873658,31.153062338412
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Residential and Commercial","EJ/yr",,5.2596230642199995,6.619849030905,8.278004477476001,9.904161346877,11.492266802248999,12.956536254911999,14.195825678092,15.0846985605692,15.5859088351403,15.738961024267299
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Solids","EJ/yr",,4.9991815308,4.8077814910550005,4.665813126136,4.557720501557,4.275880891229,3.8305648492919997,3.394072999242,2.9128569728492004,2.3693071861902997,1.8067193369773
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Solids|Biomass","EJ/yr",,4.2893633624000005,4.2336491765,3.82108914599,3.5845757236100004,3.3079888260500003,2.91730545396,2.6043795831599996,2.2913641281299997,1.9406143686700001,1.547937236856
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Solids|Biomass|Traditional","EJ/yr",,1.4158303917,1.2912758688000001,1.0148948258000001,0.813894267,0.6428082988999999,0.49951277759999996,0.3753418405,0.2776676755,0.20200703057999997,0.14869613171
"GCAM4","SSP2-60","R5.2LAM","Final Energy|Solids|Coal","EJ/yr",,0.7098181684,0.574132314555,0.8447239801460001,0.9731447779469999,0.967892065179,0.913259395332,0.7896934160819999,0.6214928447192001,0.4286928175203,0.2587821001213
